id,celltype_id,sample_id
1247,2,SAM000000126
1248,5,SAM000000126
1249,4,SAM000000126
1250,11,SAM000000126
1251,7,SAM000000128
1252,24,SAM000000126
1253,8,SAM000000126
1254,24,SAM000000125
1255,13,SAM000000125
1256,6,SAM000000125
1257,27,SAM000000125
1258,12,SAM000000125
1259,4,SAM000000125
1260,12,SAM000000126
1261,2,SAM000000185
1262,8,SAM000000134
1263,30,SAM000000184
1264,5,SAM000000184
1265,12,SAM000000184
1266,28,SAM000000184
1267,28,SAM000000130
1268,12,SAM000000130
1269,2,SAM000000130
1270,13,SAM000000130
1271,29,SAM000000130
1272,5,SAM000000130
1273,30,SAM000000130
1274,11,SAM000000130
1275,27,SAM000000130
1276,4,SAM000000130
1277,8,SAM000000130
1278,7,SAM000000130
1279,24,SAM000000130
1280,6,SAM000000130
1281,9,SAM000000130
1282,24,SAM000000184
1283,9,SAM000000185
1284,13,SAM000000185
1285,4,SAM000000185
1286,8,SAM000000185
1287,12,SAM000000185
1288,24,SAM000000185
1289,30,SAM000000185
1290,29,SAM000000185
1291,5,SAM000000185
1292,28,SAM000000185
1293,27,SAM000000184
1294,2,SAM000000184
1295,13,SAM000000184
1296,7,SAM000000184
1297,11,SAM000000184
1298,4,SAM000000184
1299,9,SAM000000184
1300,8,SAM000000184
1301,29,SAM000000184
1302,7,SAM000000129
1303,7,SAM000000135
1304,10,SAM000000135
1305,12,SAM000000135
1306,11,SAM000000135
1307,13,SAM000000135
1308,24,SAM000000135
1309,28,SAM000000135
1310,9,SAM000000135
1311,2,SAM000000135
1312,8,SAM000000135
1313,4,SAM000000134
1314,5,SAM000000134
1315,7,SAM000000134
1316,5,SAM000000150
1317,9,SAM000000134
1318,2,SAM000000134
1319,12,SAM000000134
1320,11,SAM000000134
1321,4,SAM000000135
1322,5,SAM000000135
1323,2,SAM000000136
1324,2,SAM000000129
1325,11,SAM000000129
1326,28,SAM000000129
1327,27,SAM000000129
1328,13,SAM000000129
1329,6,SAM000000129
1330,29,SAM000000129
1331,12,SAM000000129
1332,24,SAM000000129
1333,4,SAM000000129
1334,5,SAM000000129
1335,30,SAM000000129
1336,9,SAM000000129
1337,5,SAM000000136
1338,9,SAM000000136
1339,11,SAM000000136
1340,8,SAM000000136
1341,28,SAM000000136
1342,8,SAM000000129
1343,9,SAM000000128
1344,7,SAM000000150
1345,6,SAM000000171
1346,13,SAM000000171
1347,11,SAM000000171
1348,26,SAM000000171
1349,8,SAM000000171
1350,27,SAM000000171
1351,5,SAM000000171
1352,9,SAM000000171
1353,8,SAM000000170
1354,4,SAM000000170
1355,12,SAM000000170
1356,11,SAM000000170
1357,7,SAM000000170
1358,2,SAM000000171
1359,9,SAM000000186
1360,7,SAM000000182
1361,4,SAM000000182
1362,11,SAM000000182
1363,10,SAM000000182
1364,2,SAM000000186
1365,6,SAM000000186
1366,13,SAM000000186
1367,11,SAM000000186
1368,8,SAM000000186
1369,29,SAM000000186
1370,5,SAM000000186
1371,8,SAM000000169
1372,2,SAM000000167
1373,11,SAM000000167
1374,5,SAM000000167
1375,4,SAM000000167
1376,12,SAM000000167
1377,7,SAM000000167
1378,19,SAM000000167
1379,9,SAM000000167
1380,13,SAM000000166
1381,28,SAM000000166
1382,8,SAM000000167
1383,9,SAM000000168
1384,19,SAM000000168
1385,11,SAM000000169
1386,4,SAM000000169
1387,6,SAM000000169
1388,5,SAM000000169
1389,7,SAM000000169
1390,19,SAM000000169
1391,24,SAM000000182
1392,8,SAM000000168
1393,2,SAM000000168
1394,11,SAM000000168
1395,6,SAM000000168
1396,5,SAM000000168
1397,7,SAM000000168
1398,9,SAM000000169
1399,12,SAM000000182
1400,8,SAM000000182
1401,8,SAM000000179
1402,2,SAM000000179
1403,13,SAM000000189
1404,10,SAM000000189
1405,2,SAM000000189
1406,24,SAM000000189
1407,11,SAM000000189
1408,8,SAM000000189
1409,5,SAM000000189
1410,9,SAM000000189
1411,7,SAM000000189
1412,30,SAM000000189
1413,33,SAM000000189
1414,11,SAM000000179
1415,31,SAM000000179
1416,32,SAM000000179
1417,11,SAM000000180
1418,31,SAM000000180
1419,2,SAM000000180
1420,8,SAM000000180
1421,12,SAM000000179
1422,10,SAM000000188
1423,10,SAM000000179
1424,27,SAM000000179
1425,6,SAM000000179
1426,7,SAM000000179
1427,24,SAM000000179
1428,13,SAM000000179
1429,5,SAM000000179
1430,5,SAM000000166
1431,2,SAM000000188
1432,7,SAM000000188
1433,2,SAM000000183
1434,5,SAM000000183
1435,12,SAM000000183
1436,24,SAM000000183
1437,8,SAM000000183
1438,7,SAM000000183
1439,11,SAM000000183
1440,10,SAM000000183
1441,13,SAM000000182
1442,2,SAM000000182
1443,5,SAM000000182
1444,13,SAM000000183
1445,33,SAM000000187
1446,5,SAM000000187
1447,8,SAM000000188
1448,9,SAM000000188
1449,5,SAM000000188
1450,11,SAM000000188
1451,30,SAM000000188
1452,24,SAM000000188
1453,33,SAM000000188
1454,2,SAM000000187
1455,7,SAM000000187
1456,11,SAM000000187
1457,8,SAM000000187
1458,30,SAM000000187
1459,9,SAM000000187
1460,10,SAM000000187
1461,5,SAM000000180
1462,6,SAM000000166
1463,5,SAM000000156
1464,11,SAM000000156
1465,9,SAM000000156
1466,31,SAM000000156
1467,8,SAM000000156
1468,2,SAM000000156
1469,32,SAM000000156
1470,5,SAM000000155
1471,2,SAM000000155
1472,7,SAM000000155
1473,4,SAM000000155
1474,6,SAM000000156
1475,12,SAM000000155
1476,11,SAM000000158
1477,5,SAM000000158
1478,33,SAM000000158
1479,4,SAM000000157
1480,5,SAM000000157
1481,11,SAM000000157
1482,8,SAM000000157
1483,2,SAM000000157
1484,32,SAM000000157
1485,31,SAM000000157
1486,26,SAM000000156
1487,11,SAM000000155
1488,10,SAM000000155
1489,17,SAM000000153
1490,8,SAM000000153
1491,22,SAM000000153
1492,27,SAM000000153
1493,2,SAM000000152
1494,9,SAM000000152
1495,12,SAM000000152
1496,13,SAM000000152
1497,7,SAM000000152
1498,8,SAM000000152
1499,11,SAM000000152
1500,12,SAM000000150
1501,6,SAM000000152
1502,2,SAM000000153
1503,5,SAM000000153
1504,22,SAM000000155
1505,27,SAM000000155
1506,8,SAM000000155
1507,5,SAM000000154
1508,2,SAM000000154
1509,8,SAM000000158
1510,11,SAM000000154
1511,17,SAM000000154
1512,22,SAM000000154
1513,8,SAM000000154
1514,27,SAM000000154
1515,12,SAM000000154
1516,9,SAM000000158
1517,2,SAM000000158
1518,6,SAM000000158
1519,9,SAM000000165
1520,8,SAM000000165
1521,12,SAM000000165
1522,11,SAM000000165
1523,11,SAM000000164
1524,12,SAM000000164
1525,7,SAM000000164
1526,24,SAM000000163
1527,11,SAM000000163
1528,2,SAM000000165
1529,24,SAM000000165
1530,4,SAM000000165
1531,4,SAM000000166
1532,24,SAM000000166
1533,12,SAM000000166
1534,8,SAM000000166
1535,11,SAM000000166
1536,13,SAM000000165
1537,28,SAM000000165
1538,7,SAM000000165
1539,6,SAM000000165
1540,5,SAM000000165
1541,9,SAM000000166
1542,7,SAM000000163
1543,12,SAM000000160
1544,7,SAM000000160
1545,11,SAM000000159
1546,7,SAM000000159
1547,12,SAM000000159
1548,7,SAM000000158
1549,12,SAM000000158
1550,30,SAM000000158
1551,24,SAM000000160
1552,11,SAM000000160
1553,8,SAM000000160
1554,24,SAM000000162
1555,12,SAM000000162
1556,7,SAM000000162
1557,13,SAM000000161
1558,12,SAM000000163
1559,7,SAM000000161
1560,11,SAM000000161
1561,12,SAM000000161
1562,13,SAM000000160
1563,4,SAM000000160
1564,4,SAM000000161
1565,2,SAM000000166
1566,6,SAM000000180
1567,11,SAM000000116
1568,8,SAM000000116
1569,7,SAM000000116
1570,22,SAM000000117
1571,27,SAM000000117
1572,17,SAM000000117
1573,2,SAM000000117
1574,8,SAM000000117
1575,12,SAM000000117
1576,13,SAM000000117
1577,13,SAM000000116
1578,24,SAM000000116
1579,4,SAM000000114
1580,11,SAM000000114
1581,7,SAM000000114
1582,12,SAM000000115
1583,22,SAM000000118
1584,24,SAM000000115
1585,7,SAM000000115
1586,13,SAM000000115
1587,11,SAM000000115
1588,8,SAM000000115
1589,12,SAM000000116
1590,13,SAM000000114
1591,27,SAM000000118
1592,17,SAM000000118
1593,6,SAM000000108
1594,5,SAM000000109
1595,11,SAM000000109
1596,27,SAM000000121
1597,8,SAM000000121
1598,11,SAM000000121
1599,12,SAM000000121
1600,5,SAM000000121
1601,9,SAM000000108
1602,13,SAM000000110
1603,24,SAM000000110
1604,8,SAM000000118
1605,12,SAM000000118
1606,7,SAM000000118
1607,11,SAM000000110
1608,8,SAM000000110
1609,12,SAM000000110
1610,2,SAM000000110
1611,4,SAM000000110
1612,5,SAM000000110
1613,7,SAM000000110
1614,9,SAM000000110
1615,8,SAM000000114
1616,24,SAM000000114
1617,4,SAM000000151
1618,7,SAM000000151
1619,27,SAM000000151
1620,22,SAM000000151
1621,2,SAM000000151
1622,6,SAM000000151
1623,5,SAM000000152
1624,9,SAM000000107
1625,11,SAM000000107
1626,13,SAM000000151
1627,8,SAM000000151
1628,24,SAM000000151
1629,8,SAM000000150
1630,7,SAM000000180
1631,24,SAM000000150
1632,13,SAM000000150
1633,4,SAM000000150
1634,27,SAM000000150
1635,22,SAM000000150
1636,6,SAM000000150
1637,10,SAM000000150
1638,2,SAM000000150
1639,21,SAM000000151
1640,5,SAM000000151
1641,12,SAM000000151
1642,17,SAM000000150
1643,2,SAM000000114
1644,6,SAM000000107
1645,8,SAM000000112
1646,4,SAM000000112
1647,13,SAM000000112
1648,24,SAM000000113
1649,12,SAM000000113
1650,7,SAM000000113
1651,8,SAM000000113
1652,11,SAM000000113
1653,13,SAM000000113
1654,12,SAM000000114
1655,11,SAM000000112
1656,7,SAM000000112
1657,2,SAM000000107
1658,7,SAM000000107
1659,8,SAM000000107
1660,12,SAM000000107
1661,10,SAM000000107
1662,12,SAM000000111
1663,7,SAM000000111
1664,5,SAM000000107
1665,24,SAM000000111
1666,11,SAM000000111
1667,13,SAM000000111
1668,12,SAM000000112
1669,24,SAM000000112
1670,8,SAM000000111
1671,5,SAM000000119
1672,2,SAM000000176
1673,5,SAM000000176
1674,8,SAM000000176
1675,9,SAM000000176
1676,12,SAM000000175
1677,11,SAM000000175
1678,6,SAM000000175
1679,8,SAM000000175
1680,2,SAM000000175
1681,5,SAM000000175
1682,9,SAM000000175
1683,4,SAM000000174
1684,6,SAM000000176
1685,30,SAM000000123
1686,11,SAM000000123
1687,10,SAM000000123
1688,13,SAM000000123
1689,6,SAM000000123
1690,27,SAM000000123
1691,12,SAM000000176
1692,13,SAM000000176
1693,11,SAM000000176
1694,5,SAM000000123
1695,2,SAM000000123
1696,7,SAM000000174
1697,33,SAM000000181
1698,6,SAM000000181
1699,5,SAM000000181
1700,32,SAM000000181
1701,31,SAM000000181
1702,7,SAM000000181
1703,11,SAM000000181
1704,8,SAM000000181
1705,2,SAM000000181
1706,21,SAM000000119
1707,12,SAM000000180
1708,10,SAM000000180
1709,13,SAM000000181
1710,10,SAM000000181
1711,7,SAM000000172
1712,11,SAM000000174
1713,8,SAM000000172
1714,5,SAM000000172
1715,31,SAM000000172
1716,8,SAM000000123
1717,12,SAM000000174
1718,24,SAM000000123
1719,5,SAM000000122
1720,24,SAM000000122
1721,7,SAM000000122
1722,2,SAM000000122
1723,12,SAM000000122
1724,8,SAM000000122
1725,4,SAM000000122
1726,13,SAM000000122
1727,4,SAM000000131
1728,24,SAM000000131
1729,7,SAM000000131
1730,8,SAM000000131
1731,34,SAM000000120
1732,31,SAM000000119
1733,27,SAM000000119
1734,9,SAM000000123
1735,6,SAM000000119
1736,8,SAM000000119
1737,25,SAM000000131
1738,24,SAM000000119
1739,4,SAM000000119
1740,11,SAM000000119
1741,13,SAM000000119
1742,12,SAM000000119
1743,2,SAM000000119
1744,7,SAM000000119
1745,9,SAM000000131
1746,9,SAM000000132
1747,7,SAM000000132
1748,2,SAM000000132
1749,8,SAM000000132
1750,28,SAM000000132
1751,5,SAM000000132
1752,27,SAM000000132
1753,12,SAM000000132
1754,13,SAM000000132
1755,6,SAM000000132
1756,24,SAM000000132
1757,13,SAM000000131
1758,2,SAM000000131
1759,27,SAM000000131
1760,5,SAM000000131
1761,12,SAM000000131
1762,11,SAM000000131
1763,21,SAM000000131
1764,25,SAM000000132
1765,4,SAM000000132
1766,6,SAM000000131
1767,11,SAM000000132
1768,26,SAM000000236
1769,57,SAM000000251
1770,41,SAM000000236
1771,42,SAM000000251
1772,48,SAM000000236
1773,46,SAM000000236
1774,42,SAM000000236
1775,52,SAM000000267
1776,45,SAM000000236
1777,48,SAM000000251
1778,57,SAM000000236
1779,43,SAM000000236
1780,41,SAM000000251
1781,50,SAM000000251
1782,26,SAM000000251
1783,43,SAM000000251
1784,46,SAM000000251
1785,36,SAM000000251
1786,45,SAM000000251
1787,52,SAM000000251
1788,52,SAM000000204
1789,42,SAM000000220
1790,52,SAM000000220
1791,36,SAM000000220
1792,26,SAM000000204
1793,46,SAM000000220
1794,41,SAM000000204
1795,36,SAM000000204
1796,46,SAM000000204
1797,57,SAM000000267
1798,42,SAM000000204
1799,43,SAM000000204
1800,45,SAM000000220
1801,36,SAM000000236
1802,50,SAM000000236
1803,26,SAM000000220
1804,41,SAM000000220
1805,43,SAM000000220
1806,57,SAM000000220
1807,48,SAM000000220
1808,50,SAM000000220
1809,52,SAM000000236
1810,36,SAM000000267
1811,42,SAM000000299
1812,26,SAM000000283
1813,50,SAM000000299
1814,43,SAM000000283
1815,36,SAM000000283
1816,52,SAM000000283
1817,57,SAM000000283
1818,42,SAM000000283
1819,48,SAM000000283
1820,41,SAM000000283
1821,45,SAM000000299
1822,42,SAM000000315
1823,48,SAM000000315
1824,26,SAM000000299
1825,41,SAM000000299
1826,43,SAM000000299
1827,52,SAM000000299
1828,57,SAM000000299
1829,36,SAM000000299
1830,46,SAM000000299
1831,48,SAM000000299
1832,50,SAM000000283
1833,46,SAM000000283
1834,48,SAM000000233
1835,52,SAM000000233
1836,50,SAM000000233
1837,26,SAM000000267
1838,41,SAM000000267
1839,43,SAM000000267
1840,48,SAM000000267
1841,45,SAM000000267
1842,50,SAM000000267
1843,46,SAM000000267
1844,42,SAM000000267
1845,36,SAM000000233
1846,45,SAM000000283
1847,41,SAM000000233
1848,46,SAM000000233
1849,42,SAM000000233
1850,57,SAM000000233
1851,45,SAM000000233
1852,43,SAM000000233
1853,26,SAM000000233
1854,45,SAM000000204
1855,50,SAM000000250
1856,45,SAM000000250
1857,43,SAM000000217
1858,45,SAM000000217
1859,36,SAM000000217
1860,50,SAM000000217
1861,26,SAM000000217
1862,48,SAM000000250
1863,43,SAM000000250
1864,48,SAM000000266
1865,45,SAM000000266
1866,42,SAM000000250
1867,41,SAM000000250
1868,57,SAM000000250
1869,26,SAM000000250
1870,36,SAM000000250
1871,52,SAM000000250
1872,46,SAM000000250
1873,46,SAM000000217
1874,50,SAM000000266
1875,57,SAM000000235
1876,45,SAM000000235
1877,50,SAM000000235
1878,42,SAM000000219
1879,36,SAM000000219
1880,52,SAM000000219
1881,26,SAM000000219
1882,36,SAM000000235
1883,43,SAM000000235
1884,57,SAM000000217
1885,48,SAM000000217
1886,52,SAM000000217
1887,42,SAM000000217
1888,41,SAM000000217
1889,42,SAM000000235
1890,26,SAM000000235
1891,52,SAM000000235
1892,46,SAM000000235
1893,41,SAM000000235
1894,48,SAM000000235
1895,26,SAM000000266
1896,57,SAM000000266
1897,52,SAM000000266
1898,45,SAM000000314
1899,50,SAM000000314
1900,26,SAM000000298
1901,36,SAM000000298
1902,42,SAM000000298
1903,43,SAM000000298
1904,46,SAM000000298
1905,41,SAM000000298
1906,57,SAM000000314
1907,48,SAM000000314
1908,57,SAM000000204
1909,48,SAM000000204
1910,50,SAM000000204
1911,26,SAM000000314
1912,42,SAM000000314
1913,52,SAM000000314
1914,43,SAM000000314
1915,36,SAM000000314
1916,41,SAM000000314
1917,46,SAM000000314
1918,48,SAM000000298
1919,46,SAM000000282
1920,48,SAM000000282
1921,50,SAM000000282
1922,36,SAM000000282
1923,41,SAM000000266
1924,43,SAM000000266
1925,42,SAM000000266
1926,46,SAM000000266
1927,36,SAM000000266
1928,45,SAM000000282
1929,45,SAM000000298
1930,52,SAM000000298
1931,57,SAM000000298
1932,50,SAM000000298
1933,26,SAM000000282
1934,42,SAM000000282
1935,52,SAM000000282
1936,41,SAM000000282
1937,57,SAM000000282
1938,43,SAM000000282
1939,46,SAM000000315
1940,26,SAM000000206
1941,41,SAM000000206
1942,43,SAM000000206
1943,48,SAM000000206
1944,50,SAM000000206
1945,36,SAM000000206
1946,42,SAM000000206
1947,45,SAM000000206
1948,57,SAM000000206
1949,50,SAM000000222
1950,26,SAM000000222
1951,57,SAM000000222
1952,36,SAM000000222
1953,46,SAM000000222
1954,43,SAM000000222
1955,52,SAM000000222
1956,41,SAM000000222
1957,45,SAM000000222
1958,42,SAM000000222
1959,48,SAM000000222
1960,52,SAM000000206
1961,50,SAM000000253
1962,48,SAM000000316
1963,26,SAM000000248
1964,41,SAM000000248
1965,43,SAM000000248
1966,46,SAM000000248
1967,42,SAM000000248
1968,36,SAM000000248
1969,52,SAM000000248
1970,50,SAM000000248
1971,45,SAM000000248
1972,43,SAM000000316
1973,36,SAM000000316
1974,52,SAM000000316
1975,26,SAM000000316
1976,41,SAM000000316
1977,42,SAM000000316
1978,50,SAM000000316
1979,45,SAM000000316
1980,46,SAM000000316
1981,57,SAM000000316
1982,46,SAM000000206
1983,46,SAM000000285
1984,57,SAM000000285
1985,36,SAM000000285
1986,41,SAM000000285
1987,48,SAM000000285
1988,42,SAM000000285
1989,26,SAM000000285
1990,45,SAM000000285
1991,42,SAM000000301
1992,26,SAM000000301
1993,41,SAM000000301
1994,57,SAM000000301
1995,45,SAM000000301
1996,36,SAM000000301
1997,48,SAM000000301
1998,50,SAM000000301
1999,46,SAM000000301
2000,43,SAM000000301
2001,52,SAM000000301
2002,43,SAM000000285
2003,52,SAM000000285
2004,50,SAM000000285
2005,26,SAM000000253
2006,36,SAM000000253
2007,41,SAM000000253
2008,46,SAM000000253
2009,43,SAM000000253
2010,57,SAM000000253
2011,42,SAM000000253
2012,45,SAM000000253
2013,48,SAM000000253
2014,52,SAM000000253
2015,42,SAM000000269
2016,26,SAM000000269
2017,36,SAM000000269
2018,43,SAM000000269
2019,57,SAM000000269
2020,52,SAM000000269
2021,45,SAM000000269
2022,41,SAM000000269
2023,50,SAM000000269
2024,46,SAM000000269
2025,48,SAM000000269
2026,48,SAM000000248
2027,52,SAM000000221
2028,41,SAM000000221
2029,46,SAM000000221
2030,42,SAM000000221
2031,50,SAM000000221
2032,48,SAM000000221
2033,52,SAM000000237
2034,48,SAM000000237
2035,48,SAM000000252
2036,26,SAM000000237
2037,41,SAM000000237
2038,46,SAM000000237
2039,43,SAM000000237
2040,50,SAM000000237
2041,42,SAM000000237
2042,45,SAM000000237
2043,36,SAM000000237
2044,57,SAM000000237
2045,57,SAM000000221
2046,26,SAM000000221
2047,36,SAM000000221
2048,48,SAM000000205
2049,41,SAM000000315
2050,43,SAM000000315
2051,36,SAM000000315
2052,52,SAM000000315
2053,50,SAM000000315
2054,45,SAM000000315
2055,57,SAM000000315
2056,26,SAM000000315
2057,45,SAM000000221
2058,43,SAM000000221
2059,42,SAM000000205
2060,46,SAM000000205
2061,41,SAM000000205
2062,43,SAM000000205
2063,26,SAM000000205
2064,45,SAM000000205
2065,36,SAM000000205
2066,57,SAM000000205
2067,50,SAM000000205
2068,52,SAM000000205
2069,48,SAM000000300
2070,26,SAM000000284
2071,41,SAM000000284
2072,42,SAM000000284
2073,57,SAM000000284
2074,52,SAM000000284
2075,36,SAM000000284
2076,45,SAM000000284
2077,46,SAM000000284
2078,43,SAM000000284
2079,26,SAM000000300
2080,57,SAM000000248
2081,41,SAM000000300
2082,36,SAM000000300
2083,52,SAM000000300
2084,43,SAM000000300
2085,42,SAM000000300
2086,45,SAM000000300
2087,57,SAM000000300
2088,50,SAM000000300
2089,46,SAM000000300
2090,50,SAM000000284
2091,50,SAM000000268
2092,26,SAM000000252
2093,42,SAM000000252
2094,41,SAM000000252
2095,57,SAM000000252
2096,46,SAM000000252
2097,36,SAM000000252
2098,52,SAM000000252
2099,50,SAM000000252
2100,43,SAM000000252
2101,45,SAM000000252
2102,48,SAM000000284
2103,26,SAM000000268
2104,41,SAM000000268
2105,57,SAM000000268
2106,42,SAM000000268
2107,43,SAM000000268
2108,36,SAM000000268
2109,52,SAM000000268
2110,46,SAM000000268
2111,48,SAM000000268
2112,45,SAM000000268
2113,43,SAM000000219
2114,41,SAM000000218
2115,57,SAM000000219
2116,42,SAM000000234
2117,46,SAM000000234
2118,41,SAM000000234
2119,50,SAM000000234
2120,48,SAM000000234
2121,45,SAM000000234
2122,52,SAM000000234
2123,43,SAM000000234
2124,57,SAM000000234
2125,26,SAM000000234
2126,45,SAM000000309
2127,41,SAM000000309
2128,11,SAM000000309
2129,48,SAM000000309
2130,36,SAM000000234
2131,41,SAM000000325
2132,11,SAM000000277
2133,41,SAM000000277
2134,48,SAM000000277
2135,41,SAM000000261
2136,45,SAM000000261
2137,11,SAM000000261
2138,11,SAM000000293
2139,48,SAM000000293
2140,41,SAM000000293
2141,45,SAM000000293
2142,45,SAM000000277
2143,41,SAM000000246
2144,48,SAM000000246
2145,11,SAM000000231
2146,45,SAM000000246
2147,11,SAM000000246
2148,48,SAM000000278
2149,45,SAM000000262
2150,11,SAM000000262
2151,41,SAM000000262
2152,48,SAM000000262
2153,41,SAM000000231
2154,48,SAM000000215
2155,45,SAM000000325
2156,11,SAM000000325
2157,48,SAM000000325
2158,45,SAM000000231
2159,48,SAM000000231
2160,45,SAM000000215
2161,41,SAM000000215
2162,11,SAM000000215
2163,11,SAM000000276
2164,45,SAM000000276
2165,41,SAM000000276
2166,48,SAM000000276
2167,26,SAM000000218
2168,48,SAM000000292
2169,48,SAM000000308
2170,45,SAM000000292
2171,11,SAM000000292
2172,41,SAM000000292
2173,57,SAM000000218
2174,36,SAM000000218
2175,42,SAM000000218
2176,42,SAM000000201
2177,41,SAM000000201
2178,48,SAM000000201
2179,46,SAM000000201
2180,57,SAM000000201
2181,45,SAM000000201
2182,50,SAM000000201
2183,52,SAM000000201
2184,43,SAM000000201
2185,36,SAM000000201
2186,46,SAM000000218
2187,52,SAM000000218
2188,45,SAM000000218
2189,50,SAM000000218
2190,48,SAM000000218
2191,26,SAM000000201
2192,43,SAM000000218
2193,45,SAM000000230
2194,41,SAM000000230
2195,48,SAM000000245
2196,11,SAM000000230
2197,48,SAM000000230
2198,41,SAM000000245
2199,45,SAM000000245
2200,11,SAM000000245
2201,48,SAM000000324
2202,11,SAM000000308
2203,45,SAM000000308
2204,41,SAM000000308
2205,45,SAM000000324
2206,48,SAM000000261
2207,41,SAM000000214
2208,45,SAM000000214
2209,11,SAM000000214
2210,48,SAM000000214
2211,11,SAM000000324
2212,41,SAM000000324
2213,50,SAM000000265
2214,48,SAM000000265
2215,36,SAM000000265
2216,11,SAM000000327
2217,45,SAM000000327
2218,45,SAM000000265
2219,52,SAM000000265
2220,50,SAM000000281
2221,43,SAM000000281
2222,45,SAM000000281
2223,48,SAM000000281
2224,26,SAM000000265
2225,46,SAM000000265
2226,41,SAM000000265
2227,43,SAM000000265
2228,57,SAM000000265
2229,42,SAM000000265
2230,48,SAM000000327
2231,11,SAM000000295
2232,41,SAM000000295
2233,45,SAM000000295
2234,48,SAM000000295
2235,48,SAM000000311
2236,41,SAM000000327
2237,45,SAM000000311
2238,11,SAM000000311
2239,41,SAM000000311
2240,46,SAM000000281
2241,42,SAM000000281
2242,45,SAM000000203
2243,42,SAM000000203
