id,annotation_id,type,project_id,experiment_id,omics_id,sample_id,celltype_id,celltype_name,celltype_ontology,root_celltype_id,father_celltype_id,path,celltype_number
228742,ANO000000175,1,294,299,SCT000000271,SAM000181812,3550,B cell,CL:0000236,3550,,/3550,92
228743,ANO000000175,1,294,299,SCT000000271,SAM000181812,3614,Naive CD8 T cell,,3614,,/3614,144
228744,ANO000000175,1,294,299,SCT000000271,SAM000181812,3617,NK cell,,3617,,/3617,13
228745,ANO000000175,1,294,299,SCT000000271,SAM000181812,2529,Myeloid cell,,2529,,/2529,86
228746,ANO000000175,1,294,299,SCT000000271,SAM000181812,3519,Activate memory B cell,,3519,,/3519,164
228747,ANO000000175,1,294,299,SCT000000271,SAM000181812,3592,Effector CD8 T cell,,3592,,/3592,98
228748,ANO000000175,1,294,299,SCT000000271,SAM000181812,3604,NK T cell,,3604,,/3604,41
228749,ANO000000175,1,294,299,SCT000000271,SAM000181812,3490,FCGR3A+ Monocyte,,3490,,/3490,55
228750,ANO000000175,1,294,299,SCT000000271,SAM000181812,3620,NCAM1-FCGR3A+ NK,,3620,,/3620,34
228751,ANO000000175,1,294,299,SCT000000271,SAM000181812,3593,FCGR3A- Monocyte,,3593,,/3593,47
228752,ANO000000175,1,294,299,SCT000000271,SAM000181812,3596,NCAM1+FCGR3A- NK,,3596,,/3596,1
228753,ANO000000175,1,294,299,SCT000000271,SAM000181812,3618,Transitional B cell,,3618,,/3618,17
228754,ANO000000175,1,294,299,SCT000000271,SAM000181788,3490,FCGR3A+ Monocyte,,3490,,/3490,217
228755,ANO000000175,1,294,299,SCT000000271,SAM000181788,3540,Exhausted CD8 T cell,,3540,,/3540,33
228756,ANO000000175,1,294,299,SCT000000271,SAM000181788,3521,Naive CD4 T cell,,3521,,/3521,1450
228757,ANO000000175,1,294,299,SCT000000271,SAM000181788,2529,Myeloid cell,,2529,,/2529,96
228758,ANO000000175,1,294,299,SCT000000271,SAM000181788,3620,NCAM1-FCGR3A+ NK,,3620,,/3620,483
228759,ANO000000175,1,294,299,SCT000000271,SAM000181788,3572,Memory CD8 T cell,,3572,,/3572,269
228760,ANO000000175,1,294,299,SCT000000271,SAM000181788,3560,Naive unswitched B cell,,3560,,/3560,245
228761,ANO000000175,1,294,299,SCT000000271,SAM000181788,3593,FCGR3A- Monocyte,,3593,,/3593,772
228762,ANO000000175,1,294,299,SCT000000271,SAM000181788,3592,Effector CD8 T cell,,3592,,/3592,134
228763,ANO000000175,1,294,299,SCT000000271,SAM000181788,3499,T cell,CL:0000084,3499,,/3499,469
228764,ANO000000175,1,294,299,SCT000000271,SAM000181788,3614,Naive CD8 T cell,,3614,,/3614,249
228765,ANO000000175,1,294,299,SCT000000271,SAM000181788,3612,NCAM1+FCGR3A+ NK,,3612,,/3612,65
228766,ANO000000175,1,294,299,SCT000000271,SAM000181788,3519,Activate memory B cell,,3519,,/3519,46
228767,ANO000000175,1,294,299,SCT000000271,SAM000181788,3555,NKT and NK cell,,3555,,/3555,10
228768,ANO000000175,1,294,299,SCT000000271,SAM000181788,3494,Resting memory B cell,,3494,,/3494,61
228769,ANO000000175,1,294,299,SCT000000271,SAM000181788,3550,B cell,CL:0000236,3550,,/3550,17
228770,ANO000000175,1,294,299,SCT000000271,SAM000181788,3547,Plasmablast cell,,3547,,/3547,37
228771,ANO000000175,1,294,299,SCT000000271,SAM000181788,3604,NK T cell,,3604,,/3604,44
228772,ANO000000175,1,294,299,SCT000000271,SAM000181788,3618,Transitional B cell,,3618,,/3618,9
228773,ANO000000175,1,294,299,SCT000000271,SAM000181788,3596,NCAM1+FCGR3A- NK,,3596,,/3596,8
228774,ANO000000175,1,294,299,SCT000000271,SAM000181786,3490,FCGR3A+ Monocyte,,3490,,/3490,163
228775,ANO000000175,1,294,299,SCT000000271,SAM000181786,3572,Memory CD8 T cell,,3572,,/3572,93
228776,ANO000000175,1,294,299,SCT000000271,SAM000181786,3604,NK T cell,,3604,,/3604,161
228777,ANO000000175,1,294,299,SCT000000271,SAM000181786,3521,Naive CD4 T cell,,3521,,/3521,67
228778,ANO000000175,1,294,299,SCT000000271,SAM000181786,2529,Myeloid cell,,2529,,/2529,496
228779,ANO000000175,1,294,299,SCT000000271,SAM000181786,3540,Exhausted CD8 T cell,,3540,,/3540,249
228780,ANO000000175,1,294,299,SCT000000271,SAM000181786,3593,FCGR3A- Monocyte,,3593,,/3593,40
228781,ANO000000175,1,294,299,SCT000000271,SAM000181786,3614,Naive CD8 T cell,,3614,,/3614,41
228782,ANO000000175,1,294,299,SCT000000271,SAM000181786,3620,NCAM1-FCGR3A+ NK,,3620,,/3620,31
228783,ANO000000175,1,294,299,SCT000000271,SAM000181786,3494,Resting memory B cell,,3494,,/3494,12
228784,ANO000000175,1,294,299,SCT000000271,SAM000181786,3592,Effector CD8 T cell,,3592,,/3592,49
228785,ANO000000175,1,294,299,SCT000000271,SAM000181786,3550,B cell,CL:0000236,3550,,/3550,16
228786,ANO000000175,1,294,299,SCT000000271,SAM000181786,3560,Naive unswitched B cell,,3560,,/3560,11
228787,ANO000000175,1,294,299,SCT000000271,SAM000181786,3499,T cell,CL:0000084,3499,,/3499,30
228788,ANO000000175,1,294,299,SCT000000271,SAM000181786,3596,NCAM1+FCGR3A- NK,,3596,,/3596,1
228789,ANO000000175,1,294,299,SCT000000271,SAM000181786,3547,Plasmablast cell,,3547,,/3547,3
228790,ANO000000175,1,294,299,SCT000000271,SAM000181786,3617,NK cell,,3617,,/3617,1
228791,ANO000000175,1,294,299,SCT000000271,SAM000181786,3618,Transitional B cell,,3618,,/3618,1
228792,ANO000000175,1,294,299,SCT000000271,SAM000181786,3519,Activate memory B cell,,3519,,/3519,6
228793,ANO000000175,1,294,299,SCT000000271,SAM000181786,3555,NKT and NK cell,,3555,,/3555,1
228794,ANO000000175,1,294,299,SCT000000271,SAM000181786,3612,NCAM1+FCGR3A+ NK,,3612,,/3612,1
228795,ANO000000175,1,294,299,SCT000000271,SAM000181794,3617,NK cell,,3617,,/3617,2
228796,ANO000000175,1,294,299,SCT000000271,SAM000181794,3547,Plasmablast cell,,3547,,/3547,10
228797,ANO000000175,1,294,299,SCT000000271,SAM000181792,3620,NCAM1-FCGR3A+ NK,,3620,,/3620,110
228798,ANO000000175,1,294,299,SCT000000271,SAM000181792,2529,Myeloid cell,,2529,,/2529,92
228799,ANO000000175,1,294,299,SCT000000271,SAM000181792,3572,Memory CD8 T cell,,3572,,/3572,162
228800,ANO000000175,1,294,299,SCT000000271,SAM000181792,3490,FCGR3A+ Monocyte,,3490,,/3490,22
228801,ANO000000175,1,294,299,SCT000000271,SAM000181792,3521,Naive CD4 T cell,,3521,,/3521,110
228802,ANO000000175,1,294,299,SCT000000271,SAM000181792,3555,NKT and NK cell,,3555,,/3555,36
228803,ANO000000175,1,294,299,SCT000000271,SAM000181792,3499,T cell,CL:0000084,3499,,/3499,21
228804,ANO000000175,1,294,299,SCT000000271,SAM000181792,3560,Naive unswitched B cell,,3560,,/3560,29
228805,ANO000000175,1,294,299,SCT000000271,SAM000181792,3618,Transitional B cell,,3618,,/3618,2
228806,ANO000000175,1,294,299,SCT000000271,SAM000181792,3494,Resting memory B cell,,3494,,/3494,21
228807,ANO000000175,1,294,299,SCT000000271,SAM000181792,3604,NK T cell,,3604,,/3604,33
228808,ANO000000175,1,294,299,SCT000000271,SAM000181792,3540,Exhausted CD8 T cell,,3540,,/3540,36
228809,ANO000000175,1,294,299,SCT000000271,SAM000181792,3592,Effector CD8 T cell,,3592,,/3592,16
228810,ANO000000175,1,294,299,SCT000000271,SAM000181792,3593,FCGR3A- Monocyte,,3593,,/3593,40
228811,ANO000000175,1,294,299,SCT000000271,SAM000181792,3519,Activate memory B cell,,3519,,/3519,10
228812,ANO000000175,1,294,299,SCT000000271,SAM000181792,3614,Naive CD8 T cell,,3614,,/3614,43
228813,ANO000000175,1,294,299,SCT000000271,SAM000181792,3612,NCAM1+FCGR3A+ NK,,3612,,/3612,3
228814,ANO000000175,1,294,299,SCT000000271,SAM000181790,3593,FCGR3A- Monocyte,,3593,,/3593,373
228815,ANO000000175,1,294,299,SCT000000271,SAM000181790,3521,Naive CD4 T cell,,3521,,/3521,233
228816,ANO000000175,1,294,299,SCT000000271,SAM000181790,3519,Activate memory B cell,,3519,,/3519,29
228817,ANO000000175,1,294,299,SCT000000271,SAM000181790,3540,Exhausted CD8 T cell,,3540,,/3540,114
228818,ANO000000175,1,294,299,SCT000000271,SAM000181790,3620,NCAM1-FCGR3A+ NK,,3620,,/3620,289
228819,ANO000000175,1,294,299,SCT000000271,SAM000181790,2529,Myeloid cell,,2529,,/2529,178
228820,ANO000000175,1,294,299,SCT000000271,SAM000181790,3499,T cell,CL:0000084,3499,,/3499,91
228821,ANO000000175,1,294,299,SCT000000271,SAM000181790,3572,Memory CD8 T cell,,3572,,/3572,311
228822,ANO000000175,1,294,299,SCT000000271,SAM000181790,3494,Resting memory B cell,,3494,,/3494,40
228823,ANO000000175,1,294,299,SCT000000271,SAM000181790,3618,Transitional B cell,,3618,,/3618,3
228824,ANO000000175,1,294,299,SCT000000271,SAM000181790,3614,Naive CD8 T cell,,3614,,/3614,109
228825,ANO000000175,1,294,299,SCT000000271,SAM000181790,3490,FCGR3A+ Monocyte,,3490,,/3490,119
228826,ANO000000175,1,294,299,SCT000000271,SAM000181790,3604,NK T cell,,3604,,/3604,37
228827,ANO000000175,1,294,299,SCT000000271,SAM000181790,3592,Effector CD8 T cell,,3592,,/3592,34
228828,ANO000000175,1,294,299,SCT000000271,SAM000181790,3596,NCAM1+FCGR3A- NK,,3596,,/3596,7
228829,ANO000000175,1,294,299,SCT000000271,SAM000181790,3560,Naive unswitched B cell,,3560,,/3560,41
228830,ANO000000175,1,294,299,SCT000000271,SAM000181790,3555,NKT and NK cell,,3555,,/3555,51
228831,ANO000000175,1,294,299,SCT000000271,SAM000181790,3612,NCAM1+FCGR3A+ NK,,3612,,/3612,12
228832,ANO000000175,1,294,299,SCT000000271,SAM000181790,3550,B cell,CL:0000236,3550,,/3550,3
228833,ANO000000175,1,294,299,SCT000000271,SAM000181790,3547,Plasmablast cell,,3547,,/3547,10
228834,ANO000000175,1,294,299,SCT000000271,SAM000181792,3596,NCAM1+FCGR3A- NK,,3596,,/3596,3
228835,ANO000000175,1,294,299,SCT000000271,SAM000181792,3550,B cell,CL:0000236,3550,,/3550,3
228836,ANO000000175,1,294,299,SCT000000271,SAM000181792,3547,Plasmablast cell,,3547,,/3547,2
228837,ANO000000175,1,294,299,SCT000000271,SAM000181806,3519,Activate memory B cell,,3519,,/3519,159
228838,ANO000000175,1,294,299,SCT000000271,SAM000181802,3499,T cell,CL:0000084,3499,,/3499,89
228839,ANO000000175,1,294,299,SCT000000271,SAM000181802,3521,Naive CD4 T cell,,3521,,/3521,200
228840,ANO000000175,1,294,299,SCT000000271,SAM000181802,3572,Memory CD8 T cell,,3572,,/3572,591
228841,ANO000000175,1,294,299,SCT000000271,SAM000181802,3540,Exhausted CD8 T cell,,3540,,/3540,162
228842,ANO000000175,1,294,299,SCT000000271,SAM000181802,3620,NCAM1-FCGR3A+ NK,,3620,,/3620,178
228843,ANO000000175,1,294,299,SCT000000271,SAM000181802,3555,NKT and NK cell,,3555,,/3555,54
228844,ANO000000175,1,294,299,SCT000000271,SAM000181802,3592,Effector CD8 T cell,,3592,,/3592,167
228845,ANO000000175,1,294,299,SCT000000271,SAM000181802,3519,Activate memory B cell,,3519,,/3519,11
228846,ANO000000175,1,294,299,SCT000000271,SAM000181802,2529,Myeloid cell,,2529,,/2529,81
228847,ANO000000175,1,294,299,SCT000000271,SAM000181802,3490,FCGR3A+ Monocyte,,3490,,/3490,58
228848,ANO000000175,1,294,299,SCT000000271,SAM000181802,3614,Naive CD8 T cell,,3614,,/3614,121
228849,ANO000000175,1,294,299,SCT000000271,SAM000181802,3494,Resting memory B cell,,3494,,/3494,26
228850,ANO000000175,1,294,299,SCT000000271,SAM000181802,3547,Plasmablast cell,,3547,,/3547,7
228851,ANO000000175,1,294,299,SCT000000271,SAM000181802,3596,NCAM1+FCGR3A- NK,,3596,,/3596,6
228852,ANO000000175,1,294,299,SCT000000271,SAM000181802,3560,Naive unswitched B cell,,3560,,/3560,20
228853,ANO000000175,1,294,299,SCT000000271,SAM000181802,3593,FCGR3A- Monocyte,,3593,,/3593,57
228854,ANO000000175,1,294,299,SCT000000271,SAM000181802,3612,NCAM1+FCGR3A+ NK,,3612,,/3612,8
228855,ANO000000175,1,294,299,SCT000000271,SAM000181802,3604,NK T cell,,3604,,/3604,3
228856,ANO000000175,1,294,299,SCT000000271,SAM000181802,3550,B cell,CL:0000236,3550,,/3550,5
228857,ANO000000175,1,294,299,SCT000000271,SAM000181804,3521,Naive CD4 T cell,,3521,,/3521,198
228858,ANO000000175,1,294,299,SCT000000271,SAM000181804,2529,Myeloid cell,,2529,,/2529,208
228859,ANO000000175,1,294,299,SCT000000271,SAM000181804,3547,Plasmablast cell,,3547,,/3547,16
228860,ANO000000175,1,294,299,SCT000000271,SAM000181804,3572,Memory CD8 T cell,,3572,,/3572,105
228861,ANO000000175,1,294,299,SCT000000271,SAM000181804,3560,Naive unswitched B cell,,3560,,/3560,44
228862,ANO000000175,1,294,299,SCT000000271,SAM000181804,3620,NCAM1-FCGR3A+ NK,,3620,,/3620,190
228863,ANO000000175,1,294,299,SCT000000271,SAM000181804,3494,Resting memory B cell,,3494,,/3494,26
228864,ANO000000175,1,294,299,SCT000000271,SAM000181804,3614,Naive CD8 T cell,,3614,,/3614,74
228865,ANO000000175,1,294,299,SCT000000271,SAM000181804,3550,B cell,CL:0000236,3550,,/3550,20
228866,ANO000000175,1,294,299,SCT000000271,SAM000181804,3490,FCGR3A+ Monocyte,,3490,,/3490,182
228867,ANO000000175,1,294,299,SCT000000271,SAM000181804,3593,FCGR3A- Monocyte,,3593,,/3593,71
228868,ANO000000175,1,294,299,SCT000000271,SAM000181804,3499,T cell,CL:0000084,3499,,/3499,98
228869,ANO000000175,1,294,299,SCT000000271,SAM000181804,3555,NKT and NK cell,,3555,,/3555,56
228870,ANO000000175,1,294,299,SCT000000271,SAM000181804,3618,Transitional B cell,,3618,,/3618,4
228871,ANO000000175,1,294,299,SCT000000271,SAM000181804,3617,NK cell,,3617,,/3617,3
228872,ANO000000175,1,294,299,SCT000000271,SAM000181804,3592,Effector CD8 T cell,,3592,,/3592,13
228873,ANO000000175,1,294,299,SCT000000271,SAM000181804,3540,Exhausted CD8 T cell,,3540,,/3540,29
228874,ANO000000175,1,294,299,SCT000000271,SAM000181804,3519,Activate memory B cell,,3519,,/3519,14
228875,ANO000000175,1,294,299,SCT000000271,SAM000181804,3604,NK T cell,,3604,,/3604,17
228876,ANO000000175,1,294,299,SCT000000271,SAM000181804,3612,NCAM1+FCGR3A+ NK,,3612,,/3612,4
228877,ANO000000175,1,294,299,SCT000000271,SAM000181802,3618,Transitional B cell,,3618,,/3618,2
228878,ANO000000175,1,294,299,SCT000000271,SAM000181800,3614,Naive CD8 T cell,,3614,,/3614,242
228879,ANO000000175,1,294,299,SCT000000271,SAM000181800,3521,Naive CD4 T cell,,3521,,/3521,1259
228880,ANO000000175,1,294,299,SCT000000271,SAM000181800,3572,Memory CD8 T cell,,3572,,/3572,1316
228881,ANO000000175,1,294,299,SCT000000271,SAM000181800,3490,FCGR3A+ Monocyte,,3490,,/3490,159
228882,ANO000000175,1,294,299,SCT000000271,SAM000181800,3540,Exhausted CD8 T cell,,3540,,/3540,75
228883,ANO000000175,1,294,299,SCT000000271,SAM000181800,3499,T cell,CL:0000084,3499,,/3499,99
228884,ANO000000175,1,294,299,SCT000000271,SAM000181800,3593,FCGR3A- Monocyte,,3593,,/3593,457
228885,ANO000000175,1,294,299,SCT000000271,SAM000181800,3620,NCAM1-FCGR3A+ NK,,3620,,/3620,212
228886,ANO000000175,1,294,299,SCT000000271,SAM000181800,3555,NKT and NK cell,,3555,,/3555,23
228887,ANO000000175,1,294,299,SCT000000271,SAM000181800,2529,Myeloid cell,,2529,,/2529,144
228888,ANO000000175,1,294,299,SCT000000271,SAM000181800,3592,Effector CD8 T cell,,3592,,/3592,57
228889,ANO000000175,1,294,299,SCT000000271,SAM000181800,3560,Naive unswitched B cell,,3560,,/3560,41
228890,ANO000000175,1,294,299,SCT000000271,SAM000181800,3519,Activate memory B cell,,3519,,/3519,20
228891,ANO000000175,1,294,299,SCT000000271,SAM000181800,3550,B cell,CL:0000236,3550,,/3550,6
228892,ANO000000175,1,294,299,SCT000000271,SAM000181800,3596,NCAM1+FCGR3A- NK,,3596,,/3596,4
228893,ANO000000175,1,294,299,SCT000000271,SAM000181800,3612,NCAM1+FCGR3A+ NK,,3612,,/3612,5
228894,ANO000000175,1,294,299,SCT000000271,SAM000181800,3494,Resting memory B cell,,3494,,/3494,24
228895,ANO000000175,1,294,299,SCT000000271,SAM000181800,3547,Plasmablast cell,,3547,,/3547,15
228896,ANO000000175,1,294,299,SCT000000271,SAM000181800,3618,Transitional B cell,,3618,,/3618,3
228897,ANO000000175,1,294,299,SCT000000271,SAM000181806,3494,Resting memory B cell,,3494,,/3494,320
228898,ANO000000175,1,294,299,SCT000000271,SAM000181806,3521,Naive CD4 T cell,,3521,,/3521,589
228899,ANO000000175,1,294,299,SCT000000271,SAM000181806,3572,Memory CD8 T cell,,3572,,/3572,250
228900,ANO000000175,1,294,299,SCT000000271,SAM000181806,3499,T cell,CL:0000084,3499,,/3499,233
228901,ANO000000175,1,294,299,SCT000000271,SAM000181806,3560,Naive unswitched B cell,,3560,,/3560,248
228902,ANO000000175,1,294,299,SCT000000271,SAM000181806,3618,Transitional B cell,,3618,,/3618,24
228903,ANO000000175,1,294,299,SCT000000271,SAM000181806,3614,Naive CD8 T cell,,3614,,/3614,99
228904,ANO000000175,1,294,299,SCT000000271,SAM000181806,3540,Exhausted CD8 T cell,,3540,,/3540,24
228905,ANO000000175,1,294,299,SCT000000271,SAM000181806,3550,B cell,CL:0000236,3550,,/3550,13
228906,ANO000000175,1,294,299,SCT000000271,SAM000181806,3604,NK T cell,,3604,,/3604,18
228907,ANO000000175,1,294,299,SCT000000271,SAM000181806,3620,NCAM1-FCGR3A+ NK,,3620,,/3620,101
228908,ANO000000175,1,294,299,SCT000000271,SAM000181806,3555,NKT and NK cell,,3555,,/3555,17
228909,ANO000000175,1,294,299,SCT000000271,SAM000181806,2529,Myeloid cell,,2529,,/2529,68
228910,ANO000000175,1,294,299,SCT000000271,SAM000181806,3592,Effector CD8 T cell,,3592,,/3592,27
228911,ANO000000175,1,294,299,SCT000000271,SAM000181806,3547,Plasmablast cell,,3547,,/3547,16
228912,ANO000000175,1,294,299,SCT000000271,SAM000181806,3593,FCGR3A- Monocyte,,3593,,/3593,48
228913,ANO000000175,1,294,299,SCT000000271,SAM000181806,3490,FCGR3A+ Monocyte,,3490,,/3490,31
228914,ANO000000175,1,294,299,SCT000000271,SAM000181804,3596,NCAM1+FCGR3A- NK,,3596,,/3596,2
228915,ANO000000175,1,294,299,SCT000000271,SAM000181798,3614,Naive CD8 T cell,,3614,,/3614,131
228916,ANO000000175,1,294,299,SCT000000271,SAM000181798,3620,NCAM1-FCGR3A+ NK,,3620,,/3620,171
228917,ANO000000175,1,294,299,SCT000000271,SAM000181798,3572,Memory CD8 T cell,,3572,,/3572,365
228918,ANO000000175,1,294,299,SCT000000271,SAM000181798,3540,Exhausted CD8 T cell,,3540,,/3540,102
228919,ANO000000175,1,294,299,SCT000000271,SAM000181798,3490,FCGR3A+ Monocyte,,3490,,/3490,75
228920,ANO000000175,1,294,299,SCT000000271,SAM000181798,2529,Myeloid cell,,2529,,/2529,66
228921,ANO000000175,1,294,299,SCT000000271,SAM000181798,3499,T cell,CL:0000084,3499,,/3499,128
228922,ANO000000175,1,294,299,SCT000000271,SAM000181798,3521,Naive CD4 T cell,,3521,,/3521,294
228923,ANO000000175,1,294,299,SCT000000271,SAM000181798,3519,Activate memory B cell,,3519,,/3519,53
228924,ANO000000175,1,294,299,SCT000000271,SAM000181798,3494,Resting memory B cell,,3494,,/3494,90
228925,ANO000000175,1,294,299,SCT000000271,SAM000181798,3560,Naive unswitched B cell,,3560,,/3560,54
228926,ANO000000175,1,294,299,SCT000000271,SAM000181798,3593,FCGR3A- Monocyte,,3593,,/3593,62
228927,ANO000000175,1,294,299,SCT000000271,SAM000181798,3604,NK T cell,,3604,,/3604,12
228928,ANO000000175,1,294,299,SCT000000271,SAM000181798,3592,Effector CD8 T cell,,3592,,/3592,40
228929,ANO000000175,1,294,299,SCT000000271,SAM000181798,3555,NKT and NK cell,,3555,,/3555,25
228930,ANO000000175,1,294,299,SCT000000271,SAM000181798,3550,B cell,CL:0000236,3550,,/3550,14
228931,ANO000000175,1,294,299,SCT000000271,SAM000181798,3547,Plasmablast cell,,3547,,/3547,8
228932,ANO000000175,1,294,299,SCT000000271,SAM000181798,3618,Transitional B cell,,3618,,/3618,2
228933,ANO000000175,1,294,299,SCT000000271,SAM000181798,3596,NCAM1+FCGR3A- NK,,3596,,/3596,3
228934,ANO000000175,1,294,299,SCT000000271,SAM000181798,3612,NCAM1+FCGR3A+ NK,,3612,,/3612,4
228935,ANO000000175,1,294,299,SCT000000271,SAM000181800,3617,NK cell,,3617,,/3617,1
228936,ANO000000175,1,294,299,SCT000000271,SAM000181810,3620,NCAM1-FCGR3A+ NK,,3620,,/3620,2437
228937,ANO000000175,1,294,299,SCT000000271,SAM000181810,3614,Naive CD8 T cell,,3614,,/3614,223
228938,ANO000000175,1,294,299,SCT000000271,SAM000181810,3521,Naive CD4 T cell,,3521,,/3521,974
228939,ANO000000175,1,294,299,SCT000000271,SAM000181810,3572,Memory CD8 T cell,,3572,,/3572,956
228940,ANO000000175,1,294,299,SCT000000271,SAM000181810,3499,T cell,CL:0000084,3499,,/3499,61
228941,ANO000000175,1,294,299,SCT000000271,SAM000181810,3560,Naive unswitched B cell,,3560,,/3560,88
228942,ANO000000175,1,294,299,SCT000000271,SAM000181810,3592,Effector CD8 T cell,,3592,,/3592,316
228943,ANO000000175,1,294,299,SCT000000271,SAM000181810,3519,Activate memory B cell,,3519,,/3519,19
228944,ANO000000175,1,294,299,SCT000000271,SAM000181810,3593,FCGR3A- Monocyte,,3593,,/3593,144
228945,ANO000000175,1,294,299,SCT000000271,SAM000181810,3490,FCGR3A+ Monocyte,,3490,,/3490,101
228946,ANO000000175,1,294,299,SCT000000271,SAM000181810,3494,Resting memory B cell,,3494,,/3494,28
228947,ANO000000175,1,294,299,SCT000000271,SAM000181810,3540,Exhausted CD8 T cell,,3540,,/3540,65
228948,ANO000000175,1,294,299,SCT000000271,SAM000181810,3596,NCAM1+FCGR3A- NK,,3596,,/3596,10
228949,ANO000000175,1,294,299,SCT000000271,SAM000181810,2529,Myeloid cell,,2529,,/2529,101
228950,ANO000000175,1,294,299,SCT000000271,SAM000181810,3550,B cell,CL:0000236,3550,,/3550,17
228951,ANO000000175,1,294,299,SCT000000271,SAM000181810,3612,NCAM1+FCGR3A+ NK,,3612,,/3612,4
228952,ANO000000175,1,294,299,SCT000000271,SAM000181810,3555,NKT and NK cell,,3555,,/3555,21
228953,ANO000000175,1,294,299,SCT000000271,SAM000181810,3604,NK T cell,,3604,,/3604,10
228954,ANO000000175,1,294,299,SCT000000271,SAM000181810,3547,Plasmablast cell,,3547,,/3547,10
228955,ANO000000175,1,294,299,SCT000000271,SAM000181812,3555,NKT and NK cell,,3555,,/3555,1
228956,ANO000000175,1,294,299,SCT000000271,SAM000181812,3612,NCAM1+FCGR3A+ NK,,3612,,/3612,1
228957,ANO000000175,1,294,299,SCT000000271,SAM000181808,3490,FCGR3A+ Monocyte,,3490,,/3490,43
228958,ANO000000175,1,294,299,SCT000000271,SAM000181808,3521,Naive CD4 T cell,,3521,,/3521,768
228959,ANO000000175,1,294,299,SCT000000271,SAM000181808,3540,Exhausted CD8 T cell,,3540,,/3540,261
228960,ANO000000175,1,294,299,SCT000000271,SAM000181808,3572,Memory CD8 T cell,,3572,,/3572,729
228961,ANO000000175,1,294,299,SCT000000271,SAM000181808,3499,T cell,CL:0000084,3499,,/3499,283
228962,ANO000000175,1,294,299,SCT000000271,SAM000181808,3620,NCAM1-FCGR3A+ NK,,3620,,/3620,471
228963,ANO000000175,1,294,299,SCT000000271,SAM000181808,3555,NKT and NK cell,,3555,,/3555,37
228964,ANO000000175,1,294,299,SCT000000271,SAM000181808,3614,Naive CD8 T cell,,3614,,/3614,296
228965,ANO000000175,1,294,299,SCT000000271,SAM000181808,3560,Naive unswitched B cell,,3560,,/3560,57
